Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Seedlings,"1507 ROAD 3 E, KINGSVILLE, ON N9Y 2E5",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/31/2023,10/31/2023,0.5,mg/L,4 mon rolling avg,1,1.06,1.06,Other,Voluntary Compliance Underway
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Seedlings,"1507 ROAD 3 E, KINGSVILLE, ON N9Y 2E5",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/30/2023,09/30/2023,0.5,mg/L,4 mon rolling avg,1,0.83,0.83,Other,Voluntary Compliance Underway
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,POTASSIUM,Approval/Permit Non-Compliance,08/28/2023,08/28/2023,25,mg/L,4 mon rolling avg,1,27.18,27.18,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/28/2023,08/28/2023,0.5,mg/L,4 mon rolling avg,2,1.01,2.441,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,CHLORIDE,Approval/Permit Non-Compliance,08/28/2023,08/28/2023,1,mg/L,4 mon rolling avg,1,215,215,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/30/2023,10/30/2023,0.5,mg/L,4 mon rolling avg,2,0.958,1.534,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,POTASSIUM,Approval/Permit Non-Compliance,10/30/2023,10/30/2023,25,mg/L,4 mon rolling avg,1,29.83,29.83,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,0.5,mg/L,4 mon rolling avg,2,0.17,0.17,Other,Addressed w/o Intervention
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,0.5,mg/L,4 mon rolling avg,2,0.646,0.947,Other,Addressed w/o Intervention
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/06/2023,02/06/2023,0.5,mg/L,4 mon rolling avg,1,0.969,0.969,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/24/2023,04/24/2023,0.5,mg/L,4 mon rolling avg,1,0.724,0.724,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,04/24/2023,04/24/2023,0.1,mg/L,4 mon rolling avg,1,0.152,0.152,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,03/27/2023,03/27/2023,0.1,mg/L,4 mon rolling avg,2,0.319,0.509,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/27/2023,03/27/2023,0.5,mg/L,4 mon rolling avg,1,0.93,0.93,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/23/2023,05/23/2023,0.5,mg/L,4 mon rolling avg,2,0.532,0.986,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,05/23/2023,05/23/2023,0.1,mg/L,4 mon rolling avg,2,0.151,0.173,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,06/28/2023,06/07/2023,0.1,mg/L,4 mon rolling avg,2,0.126,0.16,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/28/2023,06/28/2023,0.5,mg/L,4 mon rolling avg,2,1.034,1.316,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,07/24/2023,07/24/2023,0.1,mg/L,4 mon rolling avg,2,0.113,0.122,Other,Other Action Taken
GREEN RISE FOODS INC.,Green Rise #1 (formerly Bull Market Farms),"2633 ALBUNA TLINE, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/24/2023,07/24/2023,0.5,mg/L,4 mon rolling avg,2,1.1,2.32,Other,Other Action Taken
GREEN VIEW ACRES LTD.,Green View Acres,"121 COUNTY RD 18, LEAMINGTON, ON N8H 3V5",Leamington,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,03/01/2023,10/31/2023,0.1,mg/L,rolling avg,8,0.15,0.24,Other,Assessment Underway
GREENFIRST FOREST PRODUCTS INC.,GreenFirst Forest Products (Chapleau),"175 PLANER RD, CHAPLEAU, ON P0M 1K0",CHAPLEAU,Pulp and Paper,Sault Ste. Marie Area Office,TEMPERATURE,Approval/Permit Non-Compliance,08/12/2023,08/12/2023,30,°C,any,1,32.6,32.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,25,mg/L,mon avg,1,176.2,176.2,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,1,mg/L,mon avg,1,2.748,2.748,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,25,mg/L,mon avg,1,102.8,102.8,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/01/2023,02/28/2023,25,mg/L,mon avg,1,128.625,128.625,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,1,mg/L,mon avg,1,2.73,2.73,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,25,mg/L,mon avg,1,222.5,222.5,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,25,mg/L,mon avg,1,292,292,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,25,mg/L,mon avg,1,98.75,98.75,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,1,mg/L,mon avg,1,3.345,3.345,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,25,mg/L,mon avg,1,266.25,266.25,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,25,mg/L,mon avg,1,92.25,92.25,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,1,mg/L,mon avg,1,2.595,2.595,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,1,mg/L,mon avg,1,3.46,3.46,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,25,mg/L,mon avg,1,84.28,84.28,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,25,mg/L,mon avg,1,375.2,375.2,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,25,mg/L,mon avg,1,147.55,147.55,New/Amended Approval,Other Action Taken
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,1,mg/L,mon avg,1,2.87,2.87,New/Amended Approval,Other Action Taken
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,25,mg/L,mon avg,1,42.1,42.1,New/Amended Approval,Other Action Taken
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,1,mg/L,mon avg,1,1.3,1.3,New/Amended Approval,Updated Approval/Permit
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,25,mg/L,mon avg,1,59.7,59.7,New/Amended Approval,Updated Approval/Permit
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,25,mg/L,mon avg,1,41.66,41.66,New/Amended Approval,Updated Approval/Permit
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,25,mg/L,mon avg,1,72.925,72.925,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,25,mg/L,mon avg,1,53.2,53.2,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,1,mg/L,mon avg,1,1.675,1.675,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,25,mg/L,mon avg,1,75.68,75.68,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,25,mg/L,mon avg,1,116.62,116.62,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,1,mg/L,mon avg,1,2.13,2.13,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,25,mg/L,mon avg,1,155.95,155.95,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,mon avg,1,2.14,2.14,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,25,mg/L,mon avg,1,139.13,139.13,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,1,mg/L,mon avg,1,2.7625,2.7625,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,88.125,88.125,New/Amended Approval,Voluntary Compliance Underway
GWILLIMDALE FARMS,Gwillimdale Farms Ltd.,"2026 11TH LINE, BRADFORD WEST GWILLIMBURY, ON L3X 2A5",BRADFORD WEST GWILLIMBURY,Miscellaneous Industrial,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,136.4,136.4,New/Amended Approval,Voluntary Compliance Underway
NEWMONT GOLDCORP,Hollinger Open Pit Mine,"4315 GOLD MINE RD, TIMMINS, ON P0N 1H0",TIMMINS,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/26/2023,06/26/2023,30,mg/L,Thrice weekly,1,30.7,30.7,New Equipment or Treatment Process Installed,Addressed w/o Intervention
NEWMONT GOLDCORP,Hollinger Open Pit Mine,"4315 GOLD MINE RD, TIMMINS, ON P0N 1H0",TIMMINS,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/01/2023,30,mg/L,Thrice weekly,1,44,44,Training Procedure Change,Addressed w/o Intervention
INVISTA COMPANY,INVISTA (CANADA) - MAITLAND,"1400 COUNTY RD 2, AUGUSTA, ON K0E 1P0",AUGUSTA,Miscellaneous Industrial,Kingston District Office,Acute Lethality - Rainbow Trout,Approval/Permit Non-Compliance,11/14/2023,11/14/2023,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Assessment Underway
"HEICO 2004 MEMBER, INC.",Ivaco Rolling Mills,"1040 COUNTY RD 17, CHAMPLAIN, ON K0B 1K0",CHAMPLAIN,Metal Mining and Refining,Cornwall Area Office,IRON (TOTAL),Approval/Permit Non-Compliance,07/14/2023,08/14/2023,2.7,mg/L,/season,3,4.3,7.3,Additional Monitoring Underway,Addressed w/o Intervention
J. C. FRESH FARMS LTD.,JC Fresh Farms Ltd.,"2495 GRAHAM SIDE RD, KINGSVILLE, ON N9Y 2E5",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/17/2023,01/17/2023,0.5,mg/L,4 mon rolling avg,1,0.5115,0.5115,Action Plan Submitted,Voluntary Compliance Underway
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,01/04/2023,01/04/2023,0,acute toxicity,/mon,1,1,1,Action Plan Submitted,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,IRON (TOTAL),Approval/Permit Non-Compliance,01/27/2023,01/30/2023,2, mg/L,Thrice weekly,2,2.7,8.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,01/29/2023,01/29/2023,0,acute toxicity,/mon,1,1,1,Action Plan Submitted,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,IRON (TOTAL),Approval/Permit Non-Compliance,01/31/2023,01/31/2023,1,mg/L,mon avg,1,1.22,1.22,Additional Monitoring Underway,Director’s Order
