Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,5,mg/L,mon avg,1,30.4,30.4,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,5,mg/L,mon avg,1,7.5,7.5,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,0.3,mg/L,mon avg,1,0.8,0.8,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,6.8,kg/d,mon avg,1,7.5,7.5,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,113.6,kg/d,mon avg,1,512,512,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,113.6,kg/d,mon avg,1,125.7,125.7,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/01/2023,02/28/2023,5,mg/L,mon avg,1,15,15,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/01/2023,02/28/2023,113.6,kg/d,mon avg,1,251.6,251.6,Operational Process Modified,Voluntary Compliance Underway
HALTON REGION,Georgetown Wastewater Treatment Plant,"275 MOUNTAINVIEW RD S, HALTON HILLS, ON L7G 5K8",HALTON HILLS,Municipal Sewage,Halton-Peel District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.3,mg/L,mon avg,1,0.4,0.4,Operational Process Modified,Voluntary Compliance Underway
MUSKOKA DISTRICT,Golden Pheasant Water Pollution Control Plant,"LOT:24, CONCESSION:2, GEOTOWNSHIP:MUSKOKA, HUNTSVILLE, ON ",HUNTSVILLE,Municipal Sewage,Barrie District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,15,mg/L,mon avg,1,20.5,20.5,Operational Process Modified,Addressed w/o Intervention
GRAND VALLEY,Grand Valley Water Pollution Control Plant,"LOT:31, CONCESSION:1,2, GEOTOWNSHIP:LUTHER, GRAND VALLEY, ON ",GRAND VALLEY,Municipal Sewage,Guelph District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,0.7,mg/L,mon avg,1,0.98,0.98,Operational Process Modified,Assessment Complete - Incident Resolved
GRAND VALLEY,Grand Valley Water Pollution Control Plant,"LOT:31, CONCESSION:1,2, GEOTOWNSHIP:LUTHER, GRAND VALLEY, ON ",GRAND VALLEY,Municipal Sewage,Guelph District Office,PH - LOW,Approval/Permit Non-Compliance,12/05/2023,12/05/2023,6,pH,/week,1,5.8,5.8,None Required,Assessment Complete - No Action Required
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,0.3,mg/L,mon avg,1,0.44,0.44,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,0.15,mg/L,mon avg,1,0.52,0.52,Conducting Study,Assessment Underway
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,0.15,mg/L,mon avg,1,0.33,0.33,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.15,mg/L,mon avg,1,0.74,0.74,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,0.15,mg/L,mon avg,1,0.84,0.84,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,10,mg/L,mon avg,1,11,11,Conducting Study,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,10,mg/L,mon avg,1,17,17,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,10,mg/L,mon avg,1,11,11,Conducting Study,Assessment Underway
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,2,mg/L,mon avg,1,5.18,5.18,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,2,mg/L,mon avg,1,2.12,2.12,Conducting Study,Assessment Underway
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,2,mg/L,mon avg,1,26.58,26.58,Operational Process Modified,Other Action Taken
PARKBRIDGE LIFESTYLE COMMUNITIES INC.,Grandview Cottage & RV Resort,"626 KERRY LINE, ENNISMORE, SELWYN, ON K0L 1T0",SELWYN,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,4,mg/L,mon avg,1,14.87,14.87,Operational Process Modified,Other Action Taken
GREELY VILLAGE CENTRE OWNER'S ASSOCIATION INC.,"Greely Village Centre, Water's Edge","South of Parkway Road, East of Bank Street, and west of Sales Barn Road,Part of Lots 73 and 74, Concession 5, RCP 902",OTTAWA,Miscellaneous Communal,Ottawa District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,11/23/2023,11/23/2023,15,mg/L,mon avg,1,16.7,16.7,Operational Process Modified,Voluntary Compliance Underway
GREELY VILLAGE CENTRE OWNER'S ASSOCIATION INC.,"Greely Village Centre, Water's Edge","South of Parkway Road, East of Bank Street, and west of Sales Barn Road,Part of Lots 73 and 74, Concession 5, RCP 902",OTTAWA,Miscellaneous Communal,Ottawa District Office,PH - HIGH,Approval/Permit Non-Compliance,01/03/2023,01/31/2023,8.5,pH,/day,14,8.6,9.08,Training Procedure Change,Voluntary Compliance Underway
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.7,mg/L,mon avg,1,1.2,1.2,Operational Process Modified,Voluntary Compliance Underway
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.7,mg/L,mon avg,1,0.8,0.8,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,0.7,mg/L,mon avg,1,5.5,5.5,Operational Process Modified,Event Resolved
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,15,mg/L,mon avg,1,47,47,Operational Process Modified,Event Resolved
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,15,mg/L,mon avg,1,22,22,Operational Process Modified,Event Resolved
GREENHILL PRODUCE (THAMESVILLE) LTD.,Greenhill Produce (Thamesville Ltd.),"23250 KENT BRIDGE RD, THAMESVILLE, CHATHAM-KENT, ON N0P 1V0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.7,mg/L,mon avg,1,0.79,0.79,New Equipment or Treatment Process Installed,Event Resolved
LONDON,Greenway Water Pollution Control Plant,"109 GREENSIDE AVE, LONDON, ON N6J 2X5",London,Municipal Sewage,London District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,03/31/2023,03/31/2023,1522,kg/d,/day,1,1818,1818,Operational Process Modified,Voluntary Compliance Underway
LONDON,Greenway Water Pollution Control Plant,"109 GREENSIDE AVE, LONDON, ON N6J 2X5",London,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/31/2023,03/31/2023,1818,kg/d,/day,1,3486,3486,Operational Process Modified,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,10,mg/L,mon avg,1,12.4,12.4,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,10,mg/L,mon avg,1,19.3,19.3,Operational Process Modified,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,3,mg/L,mon avg,1,4.61,4.61,Operational Process Modified,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/01/2023,07/31/2023,10,mg/L,mon avg,1,16,16,Operational Process Modified,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,3,mg/L,mon avg,1,6.22,6.22,Operational Process Modified,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,3,mg/L,mon avg,1,19,19,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,3,mg/L,mon avg,1,7.2,7.2,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,10,CT/100mL,mon avg on a geo. mean density,1,124.9,124.9,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,10,mg/L,mon avg,1,13,13,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,100,CT/100mL,mon avg on a geo. mean density,1,581,581,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,10,mg/L,mon avg,1,15,15,Conducting Study,Voluntary Compliance Underway
GULLWING LAKE PARK,Gullwing Lake Park,"1025 GULLWING LAKE RD, MUSKOKA LAKES, ON P0C 1M0",MUSKOKA LAKES,Miscellaneous Communal,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,3,mg/L,mon avg,1,4.92,4.92,Conducting Study,Voluntary Compliance Underway
HALDIMAND COUNTY,Haldimand-Cayuga Water Pollution Control Plant,"110 OTTAWA ST S, HALDIMAND COUNTY, ON N0E 1E0",HALDIMAND COUNTY,Municipal Sewage,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,264,264,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No action required
HALDIMAND COUNTY,Haldimand-Oswego Park Lagoon,"LOT:20, CONCESSION:2, GEOTOWNSHIP:MOULTON, HALDIMAND COUNTY, ON ",HALDIMAND COUNTY,Municipal Sewage,Hamilton District Office,FLOW,Approval/Permit Non-Compliance,03/24/2023,03/28/2023,510,m³/d,/day,3,531.26,753.92,Operational Process Modified,Assessment Complete - No action required
HEARST,Hearst Lagoon,"BEGIN RD, HEARST, ON ",HEARST,Municipal Sewage,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/04/2023,12/12/2023,7.87, kg/d,/week,5,7.88,9.57,Action Plan Submitted,Voluntary Compliance Underway
HENRY BLYTH FARMS INC.,Henry Blyth Farms (Cowbell),"40035 BLYTH RD, CENTRAL HURON, ON N0M 1H0",Central Huron,Miscellaneous Communal,Owen Sound District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,1,mg/L,/mon,1,6.35,6.35,Additional Monitoring Underway,Voluntary Compliance Underway
HENRY BLYTH FARMS INC.,Henry Blyth Farms (Cowbell),"40035 BLYTH RD, CENTRAL HURON, ON N0M 1H0",Central Huron,Miscellaneous Communal,Owen Sound District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,1,mg/L,/mon,2,5,5,Additional Monitoring Underway,Voluntary Compliance Underway
HENRY BLYTH FARMS INC.,Henry Blyth Farms (Cowbell),"40035 BLYTH RD, CENTRAL HURON, ON N0M 1H0",Central Huron,Miscellaneous Communal,Owen Sound District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,5,mg/L,/mon,2,5.4,5.4,Action Plan Submitted,Voluntary Compliance Underway
STERLING WHOLESALE PRODUCE,Heritage Farms,"821 MERSEA RD 11, LEAMINGTON, ON N0P 2J0",Leamington,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,4,mg/L,rolling avg,22,4.1,7.1,Operational Process Modified,Assessment Underway
STERLING WHOLESALE PRODUCE,Heritage Farms,"821 MERSEA RD 11, LEAMINGTON, ON N0P 2J0",Leamington,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,0.3,mg/L,rolling avg,52,0.4,4,Operational Process Modified,Assessment Underway
HILTON BEACH,Hilton Beach Water Pollution Control Plant,"3225 BIRCH ST, HILTON BEACH, ON P0R 1G0",HILTON BEACH,Municipal Sewage,Sault Ste. Marie Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,1,mg/L,mon avg,1,1.84,1.84,None Required,Addressed w/o Intervention
HILTON BEACH,Hilton Beach Water Pollution Control Plant,"3225 BIRCH ST, HILTON BEACH, ON P0R 1G0",HILTON BEACH,Municipal Sewage,Sault Ste. Marie Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,1,mg/L,mon avg,1,3.04,3.04,Operational Process Modified,Addressed w/o Intervention
HILTON BEACH,Hilton Beach Water Pollution Control Plant,"3225 BIRCH ST, HILTON BEACH, ON P0R 1G0",HILTON BEACH,Municipal Sewage,Sault Ste. Marie Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,1,mg/L,mon avg,1,1.01,1.01,None Required,Addressed w/o Intervention
HILTON BEACH,Hilton Beach Water Pollution Control Plant,"3225 BIRCH ST, HILTON BEACH, ON P0R 1G0",HILTON BEACH,Municipal Sewage,Sault Ste. Marie Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,1,mg/L,mon avg,1,1.14,1.14,Operational Process Modified,Addressed w/o Intervention
HILTON BEACH,Hilton Beach Water Pollution Control Plant,"3225 BIRCH ST, HILTON BEACH, ON P0R 1G0",HILTON BEACH,Municipal Sewage,Sault Ste. Marie Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,1,mg/L,mon avg,1,1.47,1.47,Operational Process Modified,Addressed w/o Intervention
HK TRAVEL CENTRES,HK Travel Centre - Woodstock,"LOT:11, CONCESSION:2, GEOTOWNSHIP:OXFORD (ON THAMES), SOUTH-WEST OXFORD, ON ", SOUTH-WEST OXFORD,Miscellaneous Communal,London District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,12/31/2023,200,CT/100mL,mon avg on a geo. mean density,10,402,"9,322",Action Plan Submitted,Voluntary Compliance Underway
HK TRAVEL CENTRES,HK Travel Centre - Woodstock,"LOT:11, CONCESSION:2, GEOTOWNSHIP:OXFORD (ON THAMES), SOUTH-WEST OXFORD, ON ", SOUTH-WEST OXFORD,Miscellaneous Communal,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/31/2023,07/31/2023,0.7,mg/L,mon avg,5,1.01,2.88,Action Plan Submitted,Voluntary Compliance Underway
HK TRAVEL CENTRES,HK Travel Centre - Woodstock,"LOT:11, CONCESSION:2, GEOTOWNSHIP:OXFORD (ON THAMES), SOUTH-WEST OXFORD, ON ", SOUTH-WEST OXFORD,Miscellaneous Communal,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/01/2023,07/31/2023,10,mg/L,mon avg,1,13.5,13.5,Action Plan Submitted,Voluntary Compliance Underway
HK TRAVEL CENTRES,HK Travel Centre - Woodstock,"LOT:11, CONCESSION:2, GEOTOWNSHIP:OXFORD (ON THAMES), SOUTH-WEST OXFORD, ON ", SOUTH-WEST OXFORD,Miscellaneous Communal,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,3,mg/L,mon avg,1,6.8,6.8,Action Plan Submitted,Voluntary Compliance Underway
OMI,Indian Hills Water Pollution Control Plant,"9173 INDIAN HILLS TRAIL W, LAMBTON SHORES, ON N0N 1J2",LAMBTON SHORES,Municipal Sewage,Sarnia District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/30/2023,06/30/2023,1,mg/L,mon avg,1,2.67,2.67,Operational Process Modified,Addressed w/o Intervention
OMI,Indian Hills Water Pollution Control Plant,"9173 INDIAN HILLS TRAIL W, LAMBTON SHORES, ON N0N 1J2",LAMBTON SHORES,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,15,mg/L,mon avg,1,16.1,16.1,Operational Process Modified,Addressed w/o Intervention
OMI,Indian Hills Water Pollution Control Plant,"9173 INDIAN HILLS TRAIL W, LAMBTON SHORES, ON N0N 1J2",LAMBTON SHORES,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,15,mg/L,mon avg,1,23.1,23.1,Operational Process Modified,Event Resolved
ST. LAWRENCE PARKS COMMISSION,Ivy Lea Campground,"649 THOUSAND ISLANDS PKY, LEEDS AND THE THOUSAND ISLANDS, ON K0E 1L0",LEEDS AND THE THOUSAND ISLANDS,Miscellaneous Communal,Kingston District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/25/2023,10/16/2023,1,mg/L,seasonal avg,1,1.77,1.77,Action Plan Submitted,Event Resolved
ST. LAWRENCE PARKS COMMISSION,Ivy Lea Campground,"649 THOUSAND ISLANDS PKY, LEEDS AND THE THOUSAND ISLANDS, ON K0E 1L0",LEEDS AND THE THOUSAND ISLANDS,Miscellaneous Communal,Kingston District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/25/2023,10/16/2023,25,mg/L,seasonal avg,1,36.6,36.6,Action Plan Submitted,Event Resolved
